id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,is_bad
53ed1722b1b5a27d,"""

Yep. I realised this a couple of days ago, which is why I took the play-nice gloves off. I was quietly informed (ironically, by someone who is part of a New Zealand-based meat-puppet """"gang"""") that my exclusion from Wikipaedia was inevitable due to the background petty politics that really run this place. Evidently, this is what they do when they conclude that an editor is causing too much damage to one of their causes.
Darkstar1st, thanx for your efforts on my behalf. I do suggest you stop bothering with the Libertarianism page - they're either grossly-obsessed ideologically-motivated fanatics or they are so incredibly stupid that NOTHING gets through to them. Either way, trying to reason with them is like trying to reason with disobedient children who are suffering from severe ADHD. And while I strongly distrust and dislike most of the left-wing gang, Jrtayloriv is one seriously disturbed individual. Watch your back with him - he has DEEEEEEP emotional issues (look how completely mental he became when I stopped responding to his petty taunts?) And Torchwood Who? is showing distinct signs of being one of Jrtayloriv's sock-puppets (what are the odds of two complete nutters starting to obsess over every detail about my Wiki history in precisely the same way and at precisely the same time?) Good luck.   """,0,0,0,0,0,0,False
cd18e54e757dfb3a,"Who are you kidding with you will. I'll just another name, as I have done a thousand times before.",0,0,0,0,0,0,False
daa58813c494a6e3,"""
GA on hold
The article looks good. Nicely written, interesting information, and some funny comments by critics (Does Robert Christgau like ANYTHING?) but I have a few concerns.

- """"Listeners were not overtly impressed by """"The Girl Is Mine"""", and thought that Jackson's Thriller would also be a disappointment."""" Wait, was this the first single off the album?

- """"They added that will.i.am had put a """"breezy spin"""" on the track and that the song's omission of McCartney """"did not suffering a bit because of it"""".[29]"""" did not suffering?

I will give you seven days to address these concerns. Then I will definitely pass this article. Thanks and good luck!   """,0,0,0,0,0,0,False
c75babb7abf13750,"It should also be noted that this proxy server is used for most of Tasmanias State Service employees to access the internet. (through a long term contract with Telstra

Please be restrained when blocking entire IP ranges -)",0,0,0,0,0,0,False
9fb1ac3cf88b0822,"Final sentence is better, but I don't know why you would downplay the role of the school in the resettlement of Vietnamese refugees. CHS has been actively multicultural since the 1960s, much more so than say, Killara, Kuringai, or any other North Shore high school. Out of goodwill, I'll leave you a day or so to revert, otherwise I'll do it myself.",0,0,0,0,0,0,False
9526dddd8b7e3251,"""

the first image showing a """"Spherical triangle needs a minor correction. Only two of the interior angles are labeled, (Alpha and Beta) The third has a simple circle as a label. If the intent is to show a general spherical triangle, it should be labeled gamma to indicate is variable. If the intent is to show a Right Spherical Triangle, it should be labeled as such, and a right angle corner symbol should label the third angle. It appears to my eye that the image protrays a """"right"""" triangle.""",0,0,0,0,0,0,False
9f8cf21db2fda23f,"Specifically, it's ridiculous that you are the one giving me the block.",0,0,0,0,0,0,False
0af15a94566e6499,"""

 Please stop. If you continue to vandalize Wikipedia, you will be blocked from editing.   (talk) 
If this is a shared IP address, and you didn't make any unconstructive edits, consider creating an account for yourself so you can avoid further irrelevant warnings.""",0,0,0,0,0,0,False
2c56e5551445ca6f,"someone had vandalised this page, changing the first line to call her a twat, and adding an unsubstantiated claim about her taking crystal meth. I have undone this, and think this page might needed lokcing.",0,0,0,0,0,0,False
bb7d56cc09ac59c6,"Don't need direct quotes. Got sources who attribute it to Z.G., and have added info from his son claiming he never used the term. As to sections, they are now separated. Concerns addressed  Dialogue Stalk me",0,0,0,0,0,0,False
9225daffa37e354c,"Illicit Use  Slang Terms 

I am thinking this would be a useful subsection and most Wikipedia drug articles appear to include such a section.

a very brief example:

Slang terms:

Powder Cocaine - Coke, C-Jam, Nose Candy, Booger Sugar, Snow, Devil's Dandruff
Crack Cocaine -Kibbles & Bits,  moonrock (with heroin)
Freebase Cocaine - White Tornado, base

12.73.146.46",0,0,0,0,0,0,False
6f7ee73ab3f31b15,"Burma (now Myanmar)
As the text (now Myanmar) is not part of the original citation, I have changed the round brackets () to square brackets [] in accordance with English grammar rules.",0,0,0,0,0,0,False
4cd75695c502a82d,"Gross-Aktion 

Please don´t change a Lemma before having a short glimpse at the discussion. German language is not a measure for English names concerning historical events. Your opinion here is highly welcome though.",0,0,0,0,0,0,False
c8154d29236f269d,"That's it. I'm done talking to you.
You have serious problems, either with understanding human language or social communication, and it's funny that you even threaten my internet connection.

Did anyone even allow you to publish my internet provider in this talk page, or that your impudence has no limits?",0,0,0,0,0,0,False
d530fd52b7ed2862,""":""""Islamic State is Universal and All Embracing. A state of this sort cannot evidently restrict the scope of its activities. Its approach is universal and all-embracing. Its sphere of activity is coextensive with the whole of human life. It seeks to mould every aspect of life and activity in consonance with its moral norms and programme of social reform. In such a state no one can regard any field of his affairs as personal and private. Considered from this aspect the Islamic State bears a kind of resemblance to the Fascist and Communist states.""""

- Mawdudi, Islamic Law and Constitution

""",0,0,0,0,0,0,False
7b64b0e3aba56cf9,"Thank you for the comment. Although I'm not so fluent in English, I would love to join later. 123.224.158.12",0,0,0,0,0,0,False
562e7b740b044eb8,"""
WP:U states, """"Using your e-mail address as your username is not a good idea"""". Though usernames with e-mail addresses it is listed under inappropriate user names, I don't think it is prohibited. I need other opinions or policy before blocking these users, who don't seem to be causing trouble.+ R/W """,0,0,0,0,0,0,False
ef402d4d2db6962c,"At least leave the comments about A Night to Remember, it's part of the film's history, footage from it was lifted continuously for other projects up until the late 1960s.",0,0,0,0,0,0,False
19697bd534f7a73c,"Malaysia.'s, header 

Adikhebat, reverted on the basis that it was not the national script. A simple check to many Malaysian-related articles have proven that the addition of related languages to header is a common thing. Jawi script is used in many articles, ex the wiki malay language version of Malaysia. also, Malaysia's airport wikipage. We should emnbrace Malaysia's multiculturalism., Please, nbote, that, nboth, the, tamil, anbd, chinese version of Malaysia wikipage have similar multiethnic languages as header why, shouldn't the english one be any different?115.132.80.184",0,0,0,0,0,0,False
7223bb483301dd83,"This CNN article merits consideration, IMO.",0,0,0,0,0,0,False
