id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,is_bad
4d61899eaa860cce,"WHAT!!!!!!!!?!?!!?!?!!?!?!?!?!!!!!!!!!!!!!!!!!!!!!!!!??????????????????????????????????????????????????????!!!!!!=
WHER IS YOUR SEXY PIC GONE FROM YOUR MAIN PAGE???????? put it back",1,0,0,0,0,0,True
1a4469d3f77e5084,"""

Italy???? Rome???? What the fuck has this got to do with anything we are talking about? You serbo-nationalists wanna go on your Italy page and discuss that. Evlekis, are you able to read??? Look at the following:

""""An excellent scholarly contribution to the study of the province. . . . Seriously differs from the biased interpretations published by Serbian and Albanian historians, or trendy but shallow Western """"Kosovology experts.""""
—Canadian Slavonic Papers

""""A thrilling detective story.""""
New York Times Book Review

""""Excellent.""""
New York Review of Books

""""A book every policy expert, journalist and lay person must read.""""
Wall Street Journal

""""Malcolm's narrative is gripping, even brilliant at times ... He takes to his task with the vigor of a detective driven by true passion. At times his claims are, in terms of Balkan history, quite revolutionary.""""
Economist

""""Cover(s) the whole history of Kosovo, with an authority that is often breathtaking and never oppressive.""""
Sunday Times

""""Brilliantly researched and argued ... a magisterial work of history ... Kosovo will inevitably be received immediately as an immensely valuable contribution to our understanding and knowledge of a contemporary crisis. But to see the book as merely a contribution to the present-day debate is to do it a disservice. This is a profound and pioneering work which will endure for generations.""""
Times Literary Supplement

In this awe-inspiring work, Malcolm has created a vital successor to his Bosnia: A Short History and an essential aid to anyone who wishes to understand this tragic region today...His book is exceptional not only for his unimpeachable rearch, but also for his equitable examination of the conflicting ethnic views of what really happened ... One can't help speculating on how a clear understanding of the information contained here might have affected the Dayton Accord and history.
Publisher's Weekly, 4/20/98

By far the best available guide to the fatal steps to catastrophe.
The New York Review of Books

"""". . .elaborately researched . . .""""
Book World

There you have it. Noel Malcolm is revered and aknowledged as a neutral and impartial historian. But just because he isn't on of your Serbo-bloggers, you come up with all this shit about his works. When he says """"conquered"""", that is exactly what the term means. Your map is shit. Because Serbs ONLY MADE UP 25% of that land whether it was a bigger or smaller Kosova than today. And I call it KOSOVA because KOSOVA is it's name. It's Serbo-nationalists like you, Dab, and Balkanfever who keep it in it's Milosevic devized name. And you keep going on about the Treaty in London 1913. Well???? What happened???? Certainly nothing to do with Kosova joining Serbia because I said before and I'll say again - if it did, Malcolm would have said it. If he gets things wrong, why is he so well respected by all those reporters in the newspapers listed by Interestedinfairness. Answer that one. Dab, don't confuse the issue. It doesn't matter if Kosova was once it Italy, I tell you that it has never been in Serbia, it only had the bad luck to be in the same """"genocide state"""" as Serbia when a part of Yugoslavia. The end.   """,1,0,1,0,0,0,True
92aa7f690fc20708,"""Are you REALLY that lazy that you can't be bothered to help? Just because this show doesn't """"exist"""" any more. You're too lazy to complete the tables, but you are all for putting stupid templates about how there's not enough. I'm not the only person on Wikipedia, so don't just expect me to do it all, although that's exactly what you ARE expectiing  """,1,0,0,0,0,0,True
12e5cb315a8e56a2,Categories aren't substantial content. Only a moron would think so. -,1,0,0,0,1,0,True
9869026c1bef478f,This guy should probably just jump from something.,1,0,0,0,0,0,True
aced3ea169f383ca,"""

I am Not Your Son.These are not """"unfounded accusations"""", there are thousands upon thousands of us who have lost friends and family to the cult - I am just one of many. You, on the other hand, are a fool. I'd also suggest that you may be a fucking retard, but that would be cruel to the retards to compare them with you. """,1,0,1,0,1,0,True
1368e46c7bc0c7a2,"""

Unfortunately, you are an undeniable feeble person who misrepresents reality of the Urantia Fellowship as someone who does not legitimately publish the Urantia Book and is a failure with only, as you say hundreds of members. The Urantia Readers-Intl has hundreds of readers worldwide in places such as Denmark, Saudi Arabia, Europe, Korea, etc. Your self repressed reality is necessary for you to get through each day of your bitter resentful life. 

The Urantia Readers-Intl hosts world wide Internet meetings and has a monthly mailing list that encompasses 6 continents...  who still happens to host an annual get together in Florida for the prior members of the Urantia Association of Florida. The Urantia Book Fellowship is nothing more then a ban of radical beguiled readers who desire nothing more then to create a """"golden calf"""" of a an idolatrous Urantia church to appease their pagan animal nature. Anyone not self repressed enough to understand simple religious psychology can already see this in you.

Deep down inside you know this is true, but your subliminal self hatred keeps you in denial of such facts. And, as such we are going to ask that you... """"Please discontinue removing the Urantia Readers-Intl group and replacing it with the Fellowship link"""". See how that works in contrast? So you want to play sound games, or do you want to fight fire with fire.... jerks. As such let us repeat the same again...  if you delete us, we delete you (Fellowship); if you put the Urantia Book Fellowship link back in, and keep ours in, the we keep yours in; if you place the Urantia Book Fellowship link above us, we will place our link above you... you want a war, you got it.  """,1,0,0,0,0,0,True
65b625fca694abbd,"Suck a Dick
Pussy Hoe Ass
Ya'll lame anyways
And how you know what somebody doing?
Get yo fake ass outta here bitch!!!",1,0,1,0,1,0,True
a229261b061726bc,"Re: Mark Lester 

Shut Up! I'll write whatever I want! GEEZ!!!!!!
173.51.203.228",1,0,0,0,0,0,True
914de195f8b83ebe,"This is for removing my post on 100% 

I'm going to DDOS your toaster for this.",1,0,0,0,0,0,True
